time,unbiased,steered,coupled,TAMD
1212.40000,-5.93103,2.14564,5.05040,4.47716
1212.50000,-5.72332,2.49963,4.94646,4.38110
1212.60000,-5.40884,2.21100,4.87326,4.33032
1212.70000,-5.35936,2.36379,4.64326,4.22003
1212.80000,-5.28528,2.53628,4.63887,4.06508
1212.90000,-5.22466,2.40281,4.99138,3.60039
1213.00000,-5.14693,2.21977,5.18649,3.86649
1213.10000,-5.14462,2.53436,5.62302,3.59790
1213.20000,-5.22386,2.83865,5.77721,4.01258
1213.30000,-5.16792,3.11762,5.50778,3.90794
1213.40000,-5.13243,2.99058,5.36429,3.79947
1213.50000,-5.25334,2.57811,5.33665,4.06630
1213.60000,-5.12390,2.43942,5.40917,3.64860
1213.70000,-5.39448,2.11920,5.29708,4.00823
1213.80000,-5.40572,2.37288,5.17007,3.90349
1213.90000,-5.48068,2.83573,5.23164,3.71237
1214.00000,-5.43372,2.73304,5.35407,3.69130
1214.10000,-5.31240,2.90090,4.85850,3.81936
1214.20000,-5.41712,2.89787,5.23201,3.71156
1214.30000,-5.27130,3.04059,4.95170,3.49488
1214.40000,-5.46752,3.41064,4.86700,3.78438
1214.50000,-5.60658,3.45768,4.90439,3.75961
1214.60000,-5.63535,3.61352,4.88883,4.17840
1214.70000,-5.34979,3.51218,5.01995,4.09601
1214.80000,-5.30999,3.32442,4.80965,4.27637
1214.90000,-5.53656,3.20135,5.06901,4.00039
1215.00000,-5.59133,3.14015,5.39842,4.23178
1215.10000,-5.41172,3.11404,5.13930,4.29989
1215.20000,-5.52711,2.89425,5.29912,4.49260
1215.30000,-5.85042,2.70893,5.17879,4.40274
1215.40000,-5.73920,2.83830,5.16306,4.48870
1215.50000,-5.90416,2.58382,5.13160,4.22339
1215.60000,-5.79706,2.67989,4.94520,4.07671
1215.70000,-6.05736,2.61405,4.95725,4.06304
1215.80000,-5.79130,2.36401,4.79578,3.89923
1215.90000,-5.55279,2.02304,4.79531,3.93945
1216.00000,-5.39169,2.13828,4.84683,4.10023
1216.10000,-5.38253,2.37223,5.11187,3.99344
1216.20000,-5.52547,2.50272,5.32975,4.10338
1216.30000,-5.68245,2.45633,5.31772,3.96929
1216.40000,-5.73146,2.59594,5.23962,3.79671
1216.50000,-5.44543,2.54221,5.18630,3.68406
1216.60000,-5.35748,2.93917,5.46626,3.47578
1216.70000,-5.46293,3.08986,5.58554,3.71965
1216.80000,-5.17895,2.99928,5.22767,3.84843
1216.90000,-5.44327,2.94254,5.09902,3.76056
1217.00000,-5.64297,2.73917,5.31519,3.65802
1217.10000,-5.38182,3.16990,5.19711,3.47748
1217.20000,-5.41850,2.97431,5.02380,3.89490
1217.30000,-5.59891,3.09503,4.91768,4.02669
1217.40000,-5.74539,3.39648,4.97037,4.00975
1217.50000,-5.44494,3.76555,4.58170,4.29318
1217.60000,-5.60958,3.79106,4.33604,4.18525
1217.70000,-5.45049,3.42349,4.09181,4.18302
1217.80000,-5.56457,3.64368,3.98879,3.98230
1217.90000,-5.34668,3.55496,4.31342,4.25046
1218.00000,-5.66104,3.26241,4.56123,4.07485
1218.10000,-5.62870,3.13873,4.55808,3.99005
1218.20000,-5.53015,3.21434,4.34159,3.75838
1218.30000,-5.77552,3.35108,4.71994,4.39613
1218.40000,-5.92850,3.39955,4.94401,4.19704
1218.50000,-5.73526,3.36366,4.89499,4.13795
1218.60000,-6.02983,3.43589,4.81704,4.11789
1218.70000,-5.81054,3.32485,4.76600,4.04938
1218.80000,-5.94827,3.19309,4.68850,4.15263
1218.90000,-6.03000,3.11943,4.61120,4.00772
1219.00000,-5.82595,3.23856,4.51864,3.69818
1219.10000,-5.87061,3.22328,4.38235,3.67518
1219.20000,-5.93107,3.41841,4.49785,3.97315
1219.30000,-6.04941,3.45395,4.86788,3.95462
1219.40000,-5.59644,3.36223,5.10957,4.01600
1219.50000,-5.51894,3.00914,5.07455,4.22125
1219.60000,-5.42145,2.69707,5.21137,4.43785
1219.70000,-5.75326,2.55943,5.20136,4.56606
1219.80000,-5.60360,2.77075,4.82313,4.57573
1219.90000,-5.66240,2.99859,4.89474,4.90429
1220.00000,-5.83048,3.14018,5.18408,4.80234
1220.10000,-5.88458,3.36031,5.13188,4.86282
1220.20000,-5.52408,3.20486,5.08165,5.16075
1220.30000,-5.61500,2.90460,5.22826,5.02793
1220.40000,-5.27706,2.72389,5.19157,4.93338
1220.50000,-5.11230,2.90415,5.39958,4.98465
1220.60000,-5.16510,2.96917,5.48719,4.89959
1220.70000,-5.19574,2.99466,5.39377,4.95943
1220.80000,-5.24978,3.26876,5.18280,4.68867
1220.90000,-5.14497,3.20701,4.93057,4.66458
1221.00000,-5.11397,3.42457,4.79291,4.62167
1221.10000,-5.04986,3.68910,4.81565,4.72813
1221.20000,-5.34857,3.89413,4.72430,4.77394
1221.30000,-5.57092,4.24000,4.58183,4.74212
1221.40000,-5.30662,4.18347,4.96115,4.68709
1221.50000,-5.36305,4.16650,4.68528,4.36693
1221.60000,-5.41096,4.67139,4.66774,4.50954
1221.70000,-5.26586,4.57425,4.96420,4.52108
1221.80000,-4.84744,4.30591,4.96298,4.73102
1221.90000,-5.20874,4.59352,5.09657,4.96332
1222.00000,-5.42138,4.28427,5.27879,5.31680
1222.10000,-5.25565,4.36820,5.24585,5.29922
1222.20000,-5.50491,4.43887,5.34077,5.09384
1222.30000,-5.42598,4.63306,5.22913,5.32678
1222.40000,-5.56146,4.55554,5.16042,5.21447
1222.50000,-5.67179,4.26493,5.10540,4.83481
1222.60000,-5.78753,4.29690,5.17216,4.79779
1222.70000,-5.75359,4.61069,5.10184,4.95321
1222.80000,-5.83239,4.38175,5.19644,4.83986
1222.90000,-5.69270,4.03462,5.11878,4.85892
1223.00000,-5.46992,3.78454,5.25860,4.91251
1223.10000,-5.43047,3.63153,4.98487,5.27104
1223.20000,-5.00182,3.56015,5.02669,4.93874
1223.30000,-5.15868,3.37989,5.15128,4.67893
1223.40000,-5.13745,3.55621,5.19369,4.83184
1223.50000,-4.82227,3.61220,5.04900,4.88915
1223.60000,-4.81508,3.79010,4.69608,4.72016
1223.70000,-4.87835,3.84791,4.55288,4.44882
1223.80000,-5.04449,4.10458,4.61283,4.68396
1223.90000,-4.96083,3.64043,4.48895,4.84465
1224.00000,-5.00060,3.47492,4.18292,4.56370
1224.10000,-5.00960,3.54881,3.96034,4.50646
1224.20000,-4.98731,3.44086,3.64410,4.67120
1224.30000,-5.07502,3.46781,3.82812,4.54864
1224.40000,-5.36442,3.65125,4.03068,4.74281
1224.50000,-5.45902,3.72058,4.40565,4.85020
1224.60000,-5.48363,4.00865,4.33580,4.61427
1224.70000,-5.49615,4.09650,4.74690,4.72149
1224.80000,-5.78425,3.73543,4.89850,4.79886
1224.90000,-5.59262,3.76744,5.00728,4.34900
1225.00000,-5.64234,3.81126,5.07758,4.30558
1225.10000,-5.69744,3.62379,4.99170,4.66782
1225.20000,-5.50627,3.90325,4.93186,4.31835
1225.30000,-5.26912,4.09722,5.07906,3.83735
1225.40000,-4.90538,4.30971,5.00382,4.05205
1225.50000,-5.00515,4.52617,4.73600,4.31802
1225.60000,-5.51572,4.29024,5.05100,4.25849
1225.70000,-5.57193,4.37186,4.88476,3.97622
1225.80000,-5.71046,4.17458,4.70169,3.82816
1225.90000,-5.76768,3.97095,4.84242,3.85116
1226.00000,-5.96344,3.74303,4.96454,3.93360
1226.10000,-5.90871,3.87889,4.83074,3.90220
1226.20000,-5.97313,3.79911,4.83939,4.28149
1226.30000,-5.52971,3.56047,5.03493,4.31096
1226.40000,-5.42608,3.77503,5.11893,4.24006
1226.50000,-5.52141,3.86407,5.22491,4.34096
1226.60000,-5.58602,4.05242,5.32832,4.62817
1226.70000,-5.38539,4.14505,5.16689,4.51080
1226.80000,-5.56959,4.05552,5.42740,4.25672
1226.90000,-5.53114,3.89685,5.58122,4.30374
1227.00000,-5.29358,3.76966,5.63954,4.15594
1227.10000,-5.27840,3.96672,5.80716,4.29840
1227.20000,-5.08268,4.05832,5.44304,4.30765
1227.30000,-5.07195,3.76255,5.27517,4.30009
1227.40000,-5.25025,3.66442,5.01607,4.48903
1227.50000,-5.32098,3.67802,4.58236,4.31864
1227.60000,-5.74244,3.79872,4.81748,4.73673
1227.70000,-5.74819,3.83405,4.86103,5.06245
1227.80000,-5.64985,3.61030,4.86003,5.24951
1227.90000,-5.92363,3.76924,4.76125,5.29445
1228.00000,-5.65425,3.74422,4.57057,5.03119
1228.10000,-5.56983,3.81039,4.60618,4.67469
1228.20000,-5.51440,4.01885,4.13505,4.41573
1228.30000,-5.31735,4.10541,4.10800,4.48959
1228.40000,-5.40675,4.14490,4.19537,4.50931
1228.50000,-5.35207,4.10893,4.22085,4.60931
1228.60000,-5.19011,3.97227,4.03584,4.66390
1228.70000,-5.05565,3.88500,4.03148,4.94588
1228.80000,-5.26399,3.89304,4.28548,5.23498
1228.90000,-5.08725,3.48456,4.25047,5.02276
1229.00000,-5.19263,3.51736,4.30903,5.01220
1229.10000,-5.57774,3.77417,4.27175,4.82558
1229.20000,-5.53718,3.98341,4.08482,4.66272
1229.30000,-5.76559,4.03221,4.26375,4.83058
1229.40000,-5.49357,3.80356,4.28188,4.41451
1229.50000,-5.57551,3.81614,4.20566,4.51716
1229.60000,-5.66047,3.86996,3.84885,4.61291
1229.70000,-5.59237,3.87196,4.05191,4.62966
1229.80000,-5.36854,3.92179,3.72974,4.32341
1229.90000,-5.14179,4.07347,3.83539,4.61157
1230.00000,-5.17131,3.92945,4.16067,4.28896
1230.10000,-5.00857,4.24577,4.71527,4.11455
1230.20000,-5.15810,4.35745,4.71486,4.66017
1230.30000,-5.36509,4.54364,4.69896,4.79255
1230.40000,-5.03760,4.36044,4.64319,4.78698
1230.50000,-5.24601,4.21525,4.91331,4.82867
1230.60000,-5.04198,4.43159,5.21471,4.62808
1230.70000,-5.26193,4.21225,5.05783,4.62931
1230.80000,-5.52090,4.03020,5.01628,4.73408
1230.90000,-5.42993,3.88346,4.91442,4.92114
1231.00000,-5.56112,3.72488,5.39010,4.94773
1231.10000,-5.49434,3.90402,5.54643,4.86193
1231.20000,-5.59290,3.59360,5.52200,4.76941
1231.30000,-4.99845,3.37561,5.41680,4.87772
1231.40000,-4.80759,3.16539,5.48316,4.89407
1231.50000,-4.65804,3.32651,5.52504,4.81572
1231.60000,-4.63344,3.47518,5.71930,5.05489
1231.70000,-4.81071,3.39901,5.33716,4.87570
1231.80000,-4.95889,3.28083,5.43286,4.79391
1231.90000,-5.06571,3.31731,5.67101,5.28823
1232.00000,-5.30390,3.05828,5.46581,4.79499
1232.10000,-5.57312,2.96897,5.80757,4.76082
1232.20000,-5.47461,2.62158,6.05554,4.39643
1232.30000,-5.08315,2.62294,6.00389,4.11067
1232.40000,-5.14018,2.42865,5.65105,4.57951
1232.50000,-5.01873,2.36835,5.16692,4.63022
1232.60000,-4.97644,2.30568,5.12964,4.61809
1232.70000,-4.90612,2.15618,5.19286,4.40910
1232.80000,-5.03111,2.54781,5.32015,4.38216
1232.90000,-5.18256,2.03485,4.99054,5.07997
1233.00000,-4.78173,1.93224,4.76088,5.39581
1233.10000,-4.97838,1.61429,4.83486,5.27649
1233.20000,-5.03543,1.57255,4.32265,5.11443
1233.30000,-5.06532,1.64278,4.57187,5.12667
1233.40000,-5.19939,2.11932,4.61160,5.17703
1233.50000,-5.37137,1.95309,4.65405,5.04361
1233.60000,-5.51860,2.48097,4.80518,4.74658
1233.70000,-5.08843,2.23728,5.04069,4.42070
1233.80000,-5.18552,2.44146,5.23711,4.53008
1233.90000,-5.13975,2.47085,5.29261,4.63757
1234.00000,-5.27530,2.55831,5.40572,4.32616
1234.10000,-5.39193,2.58376,5.50412,3.84093
1234.20000,-5.51303,2.64342,5.37806,3.71566
1234.30000,-5.30827,2.67325,5.44511,3.88072
1234.40000,-5.31973,2.84274,5.71763,3.61084
1234.50000,-5.35980,2.54708,5.52169,3.43623
1234.60000,-5.41251,2.24698,5.48889,3.26327
1234.70000,-5.27237,2.29272,5.72738,3.24816
1234.80000,-5.07924,2.19851,6.13961,3.15009
1234.90000,-4.98846,2.01190,5.97776,3.24095
1235.00000,-5.08185,1.90619,5.85839,3.24430
1235.10000,-5.13774,2.17764,5.83176,3.35714
1235.20000,-4.90231,2.20280,6.17945,3.30374
1235.30000,-4.86027,2.24673,5.71790,3.34338
1235.40000,-5.17637,2.34747,5.68890,2.95362
1235.50000,-5.09740,2.33216,5.73933,3.11233
1235.60000,-5.06468,2.23279,5.87083,3.47336
1235.70000,-4.77680,2.29270,5.78009,3.31004
1235.80000,-4.66895,2.04885,5.47876,3.53192
1235.90000,-4.57213,2.19879,5.24674,3.79423
1236.00000,-4.75059,2.12435,5.00325,3.50264
1236.10000,-5.10619,2.39445,5.31947,3.50683
1236.20000,-5.32406,2.45149,5.10927,3.44522
1236.30000,-5.44122,2.51017,4.74703,3.47986
1236.40000,-5.42815,2.89351,4.88127,3.37724
1236.50000,-5.32649,3.07712,4.96569,3.49353
1236.60000,-5.33427,2.96404,4.70617,3.69225
1236.70000,-5.25995,2.99130,4.82704,3.61035
1236.80000,-5.14122,2.81967,4.79539,3.81159
1236.90000,-5.38159,2.53930,4.77872,3.44785
1237.00000,-5.54745,2.23147,5.03859,3.69402
1237.10000,-5.51459,2.38754,4.94920,3.91614
1237.20000,-5.31755,2.39957,4.72272,3.87302
1237.30000,-5.00119,2.22277,4.71568,3.23258
1237.40000,-4.91698,2.04420,4.82762,3.41361
1237.50000,-5.20909,2.24660,5.29505,3.71900
1237.60000,-4.59497,2.72636,5.03531,3.80844
1237.70000,-4.29263,2.95649,4.74103,3.39759
1237.80000,-4.33061,2.80564,4.65246,3.40627
1237.90000,-4.43185,2.85090,4.73641,3.69820
1238.00000,-4.19498,3.16719,4.94416,3.80428
1238.10000,-3.92898,3.17807,5.01670,4.15376
1238.20000,-4.09774,3.31807,4.87382,4.37983
1238.30000,-4.04760,3.21417,4.61508,4.45869
1238.40000,-4.49840,3.05892,4.76084,4.58870
1238.50000,-4.86338,3.15507,4.49661,4.49634
1238.60000,-4.90844,3.36630,4.17737,4.15178
1238.70000,-4.53717,3.57761,4.67212,3.85769
1238.80000,-4.40728,3.65321,4.58870,3.62686
1238.90000,-4.47104,3.79812,4.81555,3.49606
1239.00000,-4.44657,3.39398,4.93184,3.84792
1239.10000,-4.64408,3.27621,5.11290,3.44016
1239.20000,-4.88856,2.61846,5.02487,4.08173
1239.30000,-4.96301,2.65901,5.24478,3.73902
1239.40000,-5.33483,2.82249,5.36218,3.90779
1239.50000,-5.18481,2.75253,5.40847,4.08237
1239.60000,-5.10041,2.43498,5.46674,4.02154
1239.70000,-4.96272,2.48869,5.14543,4.25524
1239.80000,-4.90986,2.61116,5.09405,4.45675
1239.90000,-5.12872,2.84657,5.12119,4.58548
1240.00000,-4.84341,2.58246,5.10692,4.99288
1240.10000,-4.76427,2.78679,5.07978,5.17975
1240.20000,-4.58382,2.96779,5.01329,5.00459
1240.30000,-4.88181,2.96617,5.04913,4.96070
1240.40000,-4.94586,2.73452,5.13840,4.93184
1240.50000,-4.92330,2.82869,4.96345,4.82408
1240.60000,-4.76136,2.89423,4.89801,4.93918
1240.70000,-4.69209,2.79542,5.16292,4.70241
1240.80000,-4.57173,3.12716,5.35715,4.66854
1240.90000,-4.58305,3.30232,5.68322,4.64350
1241.00000,-4.82030,3.13015,5.54500,4.49605
1241.10000,-4.81140,3.06075,5.38427,4.41987
1241.20000,-5.06850,2.92173,5.33055,4.56855
1241.30000,-5.28599,3.03246,4.99587,4.31362
1241.40000,-5.14631,2.94259,4.94091,4.67608
1241.50000,-4.97992,3.21157,4.66921,5.18418
1241.60000,-5.11054,3.17678,4.73826,5.13316
1241.70000,-4.93916,3.21404,4.84322,4.90725
1241.80000,-5.00028,3.35237,4.73344,4.81353
1241.90000,-5.03977,3.53621,4.94234,4.72383
1242.00000,-5.14132,3.87924,4.40751,4.89302
1242.10000,-5.15264,3.73796,4.51824,4.70346
1242.20000,-4.94494,4.05776,4.50282,4.86720
1242.30000,-4.78635,3.92485,4.72189,4.87208
1242.40000,-5.04914,4.04284,5.12813,4.93012
1242.50000,-5.06584,3.85906,5.25955,4.85436
1242.60000,-5.14632,3.70794,4.97366,4.93455
1242.70000,-5.20462,3.52125,5.02408,4.55539
1242.80000,-5.40572,3.93047,4.92814,4.78600
1242.90000,-5.20767,3.55835,4.74694,4.69388
1243.00000,-5.01904,4.05105,4.57697,4.86545
1243.10000,-4.84128,3.75756,4.62985,5.00926
1243.20000,-4.85125,3.67928,4.43144,4.86124
1243.30000,-4.90808,4.04541,4.82205,5.31015
1243.40000,-4.83008,4.05960,4.54931,5.47525
1243.50000,-5.04279,4.06234,4.33598,5.56018
1243.60000,-5.06318,3.92697,4.50186,5.29398
1243.70000,-4.85098,3.49559,4.63311,5.30208
1243.80000,-4.81358,3.74912,4.73462,5.39627
1243.90000,-4.86603,3.57859,4.74596,5.53277
1244.00000,-5.12779,3.48172,4.60392,5.30448
1244.10000,-5.22952,3.35246,4.52001,5.15274
1244.20000,-5.08955,3.29831,4.50703,5.02313
1244.30000,-4.90367,3.05187,4.57557,5.03584
1244.40000,-5.05972,3.25528,4.44612,5.14696
1244.50000,-5.09312,3.40667,4.55986,5.25146
1244.60000,-5.14074,3.39409,4.47739,5.08034
1244.70000,-5.09001,3.36188,4.59650,4.80528
1244.80000,-5.03269,3.31346,4.68062,4.90277
1244.90000,-5.49024,3.35006,4.63183,4.75958
1245.00000,-5.42718,3.41584,4.82179,4.72795
1245.10000,-5.46520,3.42036,4.92190,4.73757
1245.20000,-5.36298,3.83396,5.10107,4.86634
1245.30000,-5.44006,4.00945,4.78954,5.17325
1245.40000,-5.25190,4.10394,4.97291,5.11603
1245.50000,-5.26390,3.98066,4.75408,4.92989
1245.60000,-5.29992,3.98867,4.95187,4.77132
1245.70000,-4.66077,3.61523,5.15145,4.76724
1245.80000,-4.32808,3.52331,5.08935,4.82818
1245.90000,-4.28569,3.53923,4.94893,4.96068
1246.00000,-4.20084,3.53566,4.53078,4.96687
1246.10000,-3.66878,3.49451,4.54935,5.08860
1246.20000,-4.00009,3.11644,4.47980,4.84108
1246.30000,-3.97732,3.36597,4.66175,4.91325
1246.40000,-4.36874,3.30152,4.70626,4.94045
1246.50000,-4.65241,3.26859,4.89257,5.07188
1246.60000,-4.66917,3.40576,4.97441,4.95577
1246.70000,-4.65894,3.30488,5.34430,4.60158
1246.80000,-4.52511,2.99732,5.30588,4.63346
1246.90000,-4.30574,3.42258,5.34733,4.63199
1247.00000,-4.41400,3.44463,5.16316,4.90918
1247.10000,-4.46511,3.81201,5.35882,5.26133
1247.20000,-4.13359,3.58882,5.11885,5.29708
1247.30000,-4.02313,3.83187,5.10128,5.08520
1247.40000,-4.09224,3.66699,5.26972,4.89297
1247.50000,-4.19520,3.93637,5.12114,4.82817
1247.60000,-4.28380,3.75337,4.84281,4.51209
1247.70000,-4.16668,3.71186,4.82837,4.51738
1247.80000,-4.76664,3.98297,5.03513,4.47746
1247.90000,-4.84917,3.68386,5.32573,4.51869
1248.00000,-4.70468,3.97161,5.48831,4.37427
1248.10000,-4.99664,3.51972,5.57482,4.59882
1248.20000,-5.26360,3.46080,5.65401,5.10147
1248.30000,-5.33375,3.21375,5.65681,4.90578
1248.40000,-5.01164,3.21288,5.75923,4.95736
1248.50000,-5.16911,3.21882,5.66042,4.84403
1248.60000,-5.03515,3.30834,5.62386,4.84563
1248.70000,-5.25446,3.33247,5.98599,4.66594
1248.80000,-5.12692,3.49508,6.02267,4.78979
1248.90000,-5.05975,3.58087,5.92836,4.62190
1249.00000,-4.95168,3.05364,5.86976,4.58713
1249.10000,-5.03224,2.87616,5.82093,4.52681
1249.20000,-5.43502,3.07690,5.58760,4.86667
1249.30000,-5.46419,3.37030,5.63474,5.13086
1249.40000,-5.34995,3.30254,5.51963,4.75052
1249.50000,-5.41061,3.63710,5.69761,4.74325
1249.60000,-5.48402,3.49934,5.51399,4.77344
1249.70000,-5.70521,3.42784,5.44761,5.05117
1249.80000,-5.93124,3.59449,5.15274,5.24173
1249.90000,-5.76891,3.39792,5.01051,5.43190
1250.00000,-5.79701,3.56923,5.05489,5.73752
1250.10000,-5.79933,3.63361,5.06319,5.55661
1250.20000,-5.81744,3.65878,5.41174,6.12405
1250.30000,-5.68701,3.73151,5.22107,5.80354
1250.40000,-5.77731,3.45232,5.14067,5.66738
1250.50000,-5.62074,3.30439,5.01665,5.48562
1250.60000,-5.47001,3.12127,4.86410,5.37522
1250.70000,-5.53351,3.25124,4.94524,5.37636
1250.80000,-5.58958,3.46666,4.81489,5.64156
1250.90000,-5.57135,3.34288,4.55707,5.46190
1251.00000,-5.59189,3.22132,4.48525,5.39948
1251.10000,-5.50609,3.14147,4.53656,5.33751
1251.20000,-5.11252,3.20152,4.83557,5.13024
1251.30000,-5.31435,3.31409,5.36162,5.08244
1251.40000,-5.24327,3.30661,5.24536,5.28164
1251.50000,-4.97170,3.44839,5.27288,5.20724
1251.60000,-4.87512,3.42898,5.11705,5.27253
1251.70000,-4.94966,3.78632,5.13288,5.02919
1251.80000,-5.29114,3.92145,5.67594,4.81691
1251.90000,-5.49933,4.05137,5.36105,4.96232
1252.00000,-5.54162,4.02075,5.44646,5.11167
1252.10000,-5.43690,4.11600,5.62514,5.10768
1252.20000,-5.07944,4.02916,5.70008,5.14051
1252.30000,-4.89032,3.73996,6.02501,5.36126
1252.40000,-5.19748,3.95294,6.05636,5.26174
1252.50000,-5.27212,3.91442,6.20990,5.24554
1252.60000,-5.21178,4.04970,5.96193,5.34305
1252.70000,-5.15226,3.88469,5.50993,5.28794
1252.80000,-5.12604,3.75223,5.47964,5.29418
1252.90000,-4.98669,4.00250,5.48611,5.32692
1253.00000,-4.60312,4.12194,5.51907,5.49961
1253.10000,-4.37725,4.26576,5.55879,5.09042
1253.20000,-4.44035,4.27158,5.35295,5.26364
1253.30000,-4.20706,4.26107,5.12147,5.29539
1253.40000,-4.63345,4.18255,5.35119,5.15720
1253.50000,-4.73938,4.10193,5.14395,5.20953
1253.60000,-4.96980,4.05842,5.14462,5.01316
1253.70000,-5.06003,4.13670,5.52242,4.79231
1253.80000,-4.70256,4.15148,5.04393,4.70416
1253.90000,-4.83759,3.88435,5.09495,4.65083
1254.00000,-5.17475,3.87545,5.35160,4.21697
1254.10000,-5.17112,3.77042,5.15219,4.56502
1254.20000,-5.23524,3.77875,5.24883,4.49059
1254.30000,-5.52034,3.60547,5.16992,4.68230
1254.40000,-5.43355,3.60082,5.25182,4.81883
1254.50000,-5.44641,3.41449,5.19384,4.81967
1254.60000,-5.15671,3.36023,5.32064,4.50935
1254.70000,-4.95748,3.25431,5.33627,4.28322
1254.80000,-4.57925,3.13955,4.80428,4.20394
1254.90000,-4.63551,3.23137,4.77010,4.45240
1255.00000,-4.26871,3.24126,5.00665,4.43245
1255.10000,-4.34127,3.23044,4.79234,4.39912
1255.20000,-4.43057,3.33600,4.73853,4.43569
1255.30000,-4.68974,3.55329,4.92603,4.40215
1255.40000,-4.54010,3.69380,5.07464,4.19927
1255.50000,-4.64176,4.00958,5.06978,4.29167
1255.60000,-4.86099,4.13784,5.23187,4.18967
1255.70000,-5.02816,3.88783,5.09637,3.86492
1255.80000,-5.15397,3.99984,4.93818,3.81187
1255.90000,-5.24019,3.93249,5.02955,3.97611
1256.00000,-5.38243,3.79422,5.10678,3.80628
1256.10000,-5.46896,3.66418,5.58795,3.68125
1256.20000,-5.43961,3.87443,5.57278,4.05015
1256.30000,-5.58648,3.94167,5.60536,3.89748
1256.40000,-5.62019,3.91139,5.11448,4.02036
1256.50000,-5.55769,3.71525,5.04708,4.05751
1256.60000,-5.47304,3.81699,4.97117,3.95495
1256.70000,-5.36304,3.83749,5.19142,4.05213
1256.80000,-5.44597,3.67356,5.09196,4.45667
1256.90000,-5.48074,3.45600,4.91464,4.44653
1257.00000,-5.24799,3.43764,4.85697,4.47669
1257.10000,-4.99749,3.26021,4.85891,4.44045
1257.20000,-5.16543,3.42501,4.75648,4.46353
1257.30000,-4.99092,3.64818,4.79836,4.18643
1257.40000,-5.25734,3.31142,4.81432,4.60206
1257.50000,-5.19725,3.30798,4.64738,4.66525
1257.60000,-5.21733,3.36553,4.67109,4.79298
1257.70000,-5.00049,3.29666,4.92739,4.65755
1257.80000,-5.19458,3.08186,5.04699,4.68768
1257.90000,-5.15626,2.90228,5.24506,4.75086
1258.00000,-4.94301,2.79492,5.12004,4.69913
1258.10000,-4.77569,2.69437,5.28877,4.81141
1258.20000,-4.40505,2.97073,5.29310,4.58926
1258.30000,-4.39934,2.67620,5.33593,4.54045
1258.40000,-4.42183,2.84610,4.79147,4.52596
1258.50000,-4.44901,2.79900,4.63921,4.42034
1258.60000,-4.58443,2.85150,5.12986,4.63482
1258.70000,-4.76816,2.87479,5.06614,4.94749
1258.80000,-5.04634,2.93454,5.35983,4.86337
1258.90000,-4.78398,2.89764,5.40643,4.91844
1259.00000,-4.61730,3.15192,5.29478,5.08726
1259.10000,-4.74887,3.31256,5.09422,4.82372
1259.20000,-4.64040,3.40985,4.91634,4.83437
1259.30000,-4.72409,3.22852,5.07089,4.99970
1259.40000,-4.77015,3.70007,4.98261,4.87940
1259.50000,-4.43866,3.93521,5.16321,5.22374
1259.60000,-4.18880,3.54072,5.32236,5.25244
1259.70000,-4.12877,3.31923,5.18775,5.20195
1259.80000,-4.23805,3.46607,4.95835,5.18133
1259.90000,-4.25808,3.56839,5.03664,5.21284
1260.00000,-4.37211,3.37054,5.09090,5.21318
1260.10000,-4.49297,3.28155,5.10342,5.01707
1260.20000,-4.45133,2.95307,5.02824,5.18508
1260.30000,-4.42407,2.88043,5.10483,5.10444
1260.40000,-4.51957,2.74984,5.06305,4.74924
1260.50000,-4.47348,2.89035,5.02062,4.83345
1260.60000,-4.45935,3.11697,4.85852,4.58585
1260.70000,-4.71520,3.11620,4.97574,4.39998
1260.80000,-4.63960,2.96041,4.78682,4.78997
1260.90000,-4.43548,2.60704,4.94667,4.74436
1261.00000,-4.67252,2.47423,5.07251,4.78330
1261.10000,-4.61155,2.69809,4.89518,4.98034
1261.20000,-4.82138,2.62628,4.89331,4.97163
1261.30000,-4.82308,3.02604,4.69466,4.67105
1261.40000,-5.07299,2.91530,4.48304,4.69366
1261.50000,-5.20567,2.77104,4.66492,4.72297
1261.60000,-5.44107,2.59778,4.66388,4.78072
1261.70000,-5.45048,2.53552,4.58053,4.88306
1261.80000,-5.59710,2.97337,4.46131,4.77169
1261.90000,-5.89822,2.82344,4.22439,4.74175
1262.00000,-5.98483,2.80223,4.06780,4.78063
1262.10000,-5.89594,3.17577,3.98412,4.84016
1262.20000,-5.83111,3.02615,4.02558,4.84184
1262.30000,-5.56475,2.98262,4.25211,4.68101
1262.40000,-5.01774,2.78923,4.41093,4.62907
1262.50000,-5.09962,2.76669,4.84089,4.53323
1262.60000,-4.83808,2.67037,4.69399,4.61927
1262.70000,-5.28154,2.39693,4.65262,4.54181
1262.80000,-4.90637,2.13834,4.65456,4.69508
1262.90000,-4.98287,2.11939,4.54810,4.62203
